ID_DOC;Número do Processo;Sigla Órgão;Órgão;Descrição;Tipo de Processo;SIGLA_ORGAO_USU1;SIGLA_FORMA_DOC;Ano de emissão;NUM_EXPEDIENTE
4032630;SEDUC-PRC-2020/20038;SEDUC;Secretaria da Educação;"Aquisição de Álcool gel - pandemia do Covid-19; Diretoria de Ensino - Região Leste 2; Dispensa de licitação -lei 8.666/93 - .";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEDUC;PRC;2020;20038
4033511;SAP-PRC-2020/08877;SAP;Secretaria da Administração Penitenciária;"Disp. de Lic. nº 016/2020 - Aquisição de webcam para atender a demanda do TJSP atraves de videoconferencia com os sentenciados desta Unidade Prisional durante o COVID-19; PENITENCIARIA ZWINGLIO FERREIRA DE PRES. VENCESLAU; 016/2020-PZFPV.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;8877
4035356;PCSP-PRC-2020/00449;PCSP;Polícia Civil do Estado de São Paulo;"AQUISIÇÃO DE MÁSCARA SEMIFACIAL, EM RAZÃO DA PANDEMIA DE CORONAVIRUS NO ESTADO DE SÃO PAULO, SENDO ESTA UGE RESPONSÁVEL POR ATENDER A NECESSIDADE DE VINTE E TRÊS UNIDADES SUBORDINADAS; DELEGACIA SECCIONAL DE POLÍCIA DE VOTUPORANGA; DSPV026/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;PCSP;PRC;2020;449
4044407;SES-PRC-2020/15649;SES;Secretaria da Saúde;"MEDICAMENTOS (COVID-19); HOSPITAL ESTADUAL DR OSWALDO BRANDI DE FARIA DE MIRANDÓPOLIS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15649
4046642;SES-PRC-2020/15663;SES;Secretaria da Saúde;"Contratação Empresa para instalação de aparelhos de ar condicionado para o CLR Sorocaba - Pandemia Coronavírus; Instituto Adolfo Lutz;";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de serviços comuns;SES;PRC;2020;15663
4049410;SES-PRC-2020/15687;SES;Secretaria da Saúde;"Proposta de contratação de Recurso Humanos para ampliação de leitos- CONVID-19; INSTITUTO DANTE PAZZANESE DE CARDIOLOGIA;";Gestão de Recursos Humanos: Processo de proposta de contratação e qualificação de recursos humanos;SES;PRC;2020;15687
4056399;SES-PRC-2020/15709;SES;Secretaria da Saúde;"AQUISIÇÃO DE AVENTAL DESCARTÁVEL - COVID-19; Setor Almoxarifado.; OF. 072/Cotação/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15709
4076078;SES-PRC-2020/15796;SES;Secretaria da Saúde;"AQUISIÇÃO PROTETOR FACIAL E ÓCULOS DE PROTEÇÃO (DEVIDO AO CORONA VÍRUS); HOSPITAL GERAL JESUS TEIXEIRA DA COSTA EM GUAIANASES;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15796
4077254;SAP-PRC-2020/09053;SAP;Secretaria da Administração Penitenciária;"PROCESSO DE AQUISIÇÃO DE MÁSCARAS DESCARTÁVEIS PARA PREVENÇÃO DO COVID-19; CENTRO DE PROGRESSÃO PENITENCIÁRIA PROF. ATALIBA NOGUEIRA DE CAMPINAS; LEI 8.666/93 E DECRETO DE EXEC. ORÇ. 64.748/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;9053
4081333;SEDUC-PRC-2020/20309;SEDUC;Secretaria da Educação;"Aquisição de material de consumo - Pandemia do Covid 19; EE Breno Di Grado; Dispensa de licitação -lei 8.666/93 - .";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEDUC;PRC;2020;20309
4081662;SEDUC-PRC-2020/20313;SEDUC;Secretaria da Educação;"Aquisição de material de consumo - Pandemia do Covid 19; EE Alberto Schweitzer; Dispensa de licitação -lei 8.666/93 - .";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEDUC;PRC;2020;20313
4082207;SEDUC-PRC-2020/20318;SEDUC;Secretaria da Educação;"Aquisição de material de consumo - Pandemia do Covid 19; EE Jd Helena; Dispensa de licitação -lei 8.666/93 - .";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEDUC;PRC;2020;20318
4082770;SES-PRC-2020/15857;SES;Secretaria da Saúde;"Aquisição de Luvas de Procedimento para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 126/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15857
4087984;SAP-PRC-2020/09117;SAP;Secretaria da Administração Penitenciária;"Dispensa de Licitação para aquisição de insumos para Prevenção do COVID-19; Penitenciária &quot;Dr. Danilo Pinheiro&quot; de Sorocaba; Lei nº 8.666/93.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;9117
4088853;SES-PRC-2020/15897;SES;Secretaria da Saúde;"Aquisição por dispensa, devido ao Plano de Contingência para Pandemia do Corona Vírus; HOSPITAL GERAL DE TAIPAS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15897
4089307;SES-PRC-2020/15902;SES;Secretaria da Saúde;"Aquisição de sistema de aspiração traqueal fechado, mascara cirúrgica descartável e outros itens COVID 19; Serviço de Material e Patrimônio - Seção de Compras;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15902
4091774;SES-PRC-2020/15916;SES;Secretaria da Saúde;"Execução de serviços de telemedicina para desenvolvimento de ações de tratamento e contenção da pandemia de COVID-19, através de capacitação, teleorientação, telemonitoramento e teleconsulta; Coordenadoria de Serviços de Saúde; SES-EXP-2020/14685.";Organização Administrativa: Acordo - Processo de formalização e execução de acordo bilateral;SES;PRC;2020;15916
4095606;SES-PRC-2020/15935;SES;Secretaria da Saúde;"Aquisição por dispensa, devido ao Plano de Contingência para Pandemia do Corona Vírus; HOSPITAL GERAL DE TAIPAS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15935
4097911;SEDUC-PRC-2020/20389;SEDUC;Secretaria da Educação;"Processo de Pagamento do Programa Merenda em Casa; Coordenadoria de Infraestrutura e Serviços Escolares; SEDUC-PRC-2020/19583.";Gestão Orçamentária e Financeira: Processo de pagamento de honorários;SEDUC;PRC;2020;20389
4100092;SEDUC-PRC-2020/20407;SEDUC;Secretaria da Educação;"Processo de Pagamento do Programa Merenda em Casa; Secretaria de Estado da Educação; SEDUC-PRC-2020/19583.";Gestão Orçamentária e Financeira: Processo de pagamento de honorários;SEDUC;PRC;2020;20407
4102494;SES-PRC-2020/15971;SES;Secretaria da Saúde;"Aquisição de Material Médico, Hospitalar e Odontológico, em caráter emergencial para suprir estoque em virtude da COVID-19, através de Dispensa de Licitação- PANDEMIA COVID-19. ; HOSPITAL EST. ESP. EM REABILITAÇÃO &quot;DR. FRANCISCO R. ARANTES&quot; ; OF. 203/2020 - N.C.S..";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15971
4102599;SES-PRC-2020/15973;SES;Secretaria da Saúde;"MEDICAMENTOS NECESSÁRIOS PARA O ENFRENTAMENTO DE COVID-19 / SARS-COV-2 - Nitroglicerina à Suxametônio; INSTITUTO INFECTOLOGIA EMÍLIO RIBAS ; Memorando 48/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15973
4102761;SEDUC-PRC-2020/20433;SEDUC;Secretaria da Educação;"AQUISIÇÃO DE KIT HIGIENTE PARA PREVENÇÃO DO COVID-19 PARA A DIRETORIA DE ENSINO; DIRETORIA DE ENSINO REGIÃO CENTRO OESTE;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SEDUC;PRC;2020;20433
4102946;SES-PRC-2020/15975;SES;Secretaria da Saúde;"MEDICAMENTOS NECESSÁRIOS PARA O ENFRENTAMENTO DE COVID-19 / SARS-COV-2 - em ARP; INSTITUTO INFECTOLOGIA EMÍLIO RIBAS ; Memorando 46/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15975
4104869;SES-PRC-2020/15983;SES;Secretaria da Saúde;"MEDICAMENTOS NECESSÁRIOS PARA O ENFRENTAMENTO DE COVID-19 / SARS-COV-2 - SOLUÇÕES ÁCIDO-BASE PARA HEMODIÁLISE E POLIESTIRENOSSULFONATO DE CÁLCIO; INSTITUTO INFECTOLOGIA EMÍLIO RIBAS ; Memorando 46/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15983
4107063;SES-PRC-2020/15992;SES;Secretaria da Saúde;"Aquisição de Aventais e Mascara Descartáveis para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 128/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;15992
4114434;SES-PRC-2020/16024;SES;Secretaria da Saúde;"Aquisição de Artigo de Higiene Pessoal, em caráter emergencial para suprir estoque em virtude da COVID-19, através de Dispensa de Licitação- PANDEMIA COVID-19. ; HOSPITAL EST. ESP. EM REABILITAÇÃO &quot;DR. FRANCISCO RIBEIRO ARANTES&quot;; OFI- 203/2020-N.C.S..";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16024
4114872;SES-PRC-2020/16026;SES;Secretaria da Saúde;"Aquisição em caráter de urgência, com dispensa de licitação, de KIT RT-PCR para Coronavírus com entrega imediata.; INSTITUTO INFECTOLOGIA EMÍLIO RIBAS ; Memorando 41/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16026
4117278;SES-PRC-2020/16046;SES;Secretaria da Saúde;"MEDICAMENTOS NECESSÁRIOS PARA O ENFRENTAMENTO DE COVID-19 / SARS-COV-2 - Nutrição Parenteral; INSTITUTO INFECTOLOGIA EMÍLIO RIBAS ; Memorando 53/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16046
4120670;SES-PRC-2020/16081;SES;Secretaria da Saúde;"Aquisição de Mascara Cirúrgica descartável para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 130/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16081
4124991;SES-PRC-2020/16114;SES;Secretaria da Saúde;"Reforma de piso da UTI do Hospital Estadual de Promissão, objetivando o COVID 19; Coordenadoria Geral da Administração; Oficio GTE nº 070/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de obra pública;SES;PRC;2020;16114
4125259;SES-PRC-2020/16117;SES;Secretaria da Saúde;"MEMO RH/NEESMT N° 37/2020 - AQUISIÇÃO DE EPI - COVID 19, NA MODALIDADE DE PREGÃO ELETRÔNICO PARA ESTE HRA ; HOSPITAL REGIONAL DE ASSIS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16117
4125415;SES-PRC-2020/16120;SES;Secretaria da Saúde;"Aquisição de Coberturas/Invólucro de Óbitos para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 131/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16120
4125453;SES-PRC-2020/16118;SES;Secretaria da Saúde;"GADT/HRA-115/2020 - Aquisição de medicamentos para atender a demanda dos casos a serem atendidos em nosso hospital, de pessoas acometidas por COVID-19, na modalidade de pregão eletrônico, para este HRA; HOSPITAL REGIONAL DE ASSIS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16118
4126242;SES-PRC-2020/16128;SES;Secretaria da Saúde;"Prestação de Serviços Especializada para o Enfrentamento da Pandemia do COVID-19 (NOVO CORONAVÍRUS) com a Implantação e Gerenciamento de 10 (dez) Leitos de UTI Adulto, 30 (trinta) leitos de Enfermaria e Centro de Triagem no Hospital Ipiranga; UGA II - HOSPITAL IPIRANGA; SES-EXP-2020/14166.";Organização Administrativa: Acordo - Processo de formalização e execução de acordo bilateral;SES;PRC;2020;16128
4126803;SES-PRC-2020/16133;SES;Secretaria da Saúde;"MEMO RH/NEESMT n° 38/2020 - AQUISIÇÃO DE MATERIAL DE CONSUMO, EPI - COVID-19, POR DISPENSA DE LICITAÇÃO, PARA ESTE HRA ; Hospital Regional de Assis; SES-MEM-2020/23928.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16133
4127035;SES-PRC-2020/16136;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTOS - PADRONIZAÇÃO COVID-19 - VIA ATA DE REGISTRO DE PREÇOS; COMPLEXO HOSPITALAR PADRE BENTO DE GUARULHOS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16136
4127253;SES-PRC-2020/16139;SES;Secretaria da Saúde;"AQUISIÇÃO DE MEDICAMENTOS - PADRONIZAÇÃO COVID-19 - VIA PREGÃO ELETRÔNICO; COMPLEXO HOSPITALAR PADRE BENTO DE GUARULHOS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16139
4127751;SAP-PRC-2020/09288;SAP;Secretaria da Administração Penitenciária;"AQUISIÇÃO DE MÁSCARAS DE PROTEÇÃO DESCARTÁVEIS - COVID-19 - ATRAVÉS DA FUNDAÇÃO PROF. MANOEL PEDRO PIMENTEL - FUNAP; CENTRO DE DETENÇÃO PROVISÓRIA DE CAMPINAS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;9288
4130885;SES-PRC-2020/16154;SES;Secretaria da Saúde;"Aquisição Emergencial de Proteinase K - Coronavírus - Portaria GM/MS n° 188, 03/02/2020 - DOU 04/02/2020 - C0051/2020; Instituto Adolfo Lutz;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16154
4131116;SES-PRC-2020/16156;SES;Secretaria da Saúde;"Aquisição de Kits Superscript para Sequenciamento - Coronavírus - SARS-CoV-2 - C0057/2020; Instituto Adolfo Lutz;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16156
4131539;SES-PRC-2020/16164;SES;Secretaria da Saúde;"Aquisição de Luva de Segurança e Respirador - Arenavírus - C0046/2020; Instituto Adolfo Lutz;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16164
4132855;SES-PRC-2020/16175;SES;Secretaria da Saúde;"CELEBRAÇÃO IMEDIATA DE CONVÊNIO PARA ENFRENTAMENTO DA PANDEMIA DE COVID-19 (NOVO CORONAVÍRUS); CONJUNTO HOSPITALAR DO MANDAQUI; OFÍCIO 001/2020 - DIRETORIA CLÍNICA.";Organização Administrativa: Acordo - Processo de formalização e execução de acordo bilateral;SES;PRC;2020;16175
4133334;SES-PRC-2020/16176;SES;Secretaria da Saúde;"Aquisição de Luvas de Procedimento para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 132/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16176
4134101;SES-PRC-2020/16183;SES;Secretaria da Saúde;"GAIE/NCM nº 121/2020 - Aquisição de material médico hospitalar, por dispensa de licitação - COVID-19, para este HRA; Hospital Regional de Assis; SES-MEM-2020/25560.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16183
4135356;SES-PRC-2020/16194;SES;Secretaria da Saúde;"AQUISIÇÃO DE MATERIAL DE CONSUMO DE HIGIENE PESSOAL - SABONETE REFIL DE 800 ML - ATRAVÉS DE PREGÃO ELETRÔNICO - COVID-19; CER-DRº ARNALDO PEZZUTI CAVALCANTI;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16194
4136268;SAP-PRC-2020/09349;SAP;Secretaria da Administração Penitenciária;"Processo licitatório, visando a aquisição de máscaras descartáveis, para prevenção do vírus COVID 19 (coronavirus), para consumo desta Unidade Prisional e do Centro de Ressocialização de Sumaré, na modalidade de dispensa de licitação, nos termos do Art. 26 da Lei Federal 8.666/93.; PENITENCIÁRIA ODETE LEITE DE CAMPOS CRITTER DE HORTOLÂNDIA E CENTRO DE RESSOCIALIZAÇÃO DE SUMARÉ; 133/2020 PTRES 380517.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SAP;PRC;2020;9349
4141817;SES-PRC-2020/16208;SES;Secretaria da Saúde;"Aquisição de Luva de Procedimento em Vinil para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 133/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16208
4142204;SES-PRC-2020/16211;SES;Secretaria da Saúde;"Aquisição de Avental Descartável para atendimento de Plano de contingência COVID-19; COORDENADORIA GERAL DE ADMINISTRAÇÃO - CGA; Oficio CGA/Planejamento n.º 134/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16211
4147290;SES-PRC-2020/16231;SES;Secretaria da Saúde;"Reforma de piso da UTI do Hospital Estadual de Promissão, objetivando o COVID 19; Coordenadoria Geral da Administração; Oficio GTE nº 070/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de contratação de obra pública;SES;PRC;2020;16231
4153734;SES-PRC-2020/16273;SES;Secretaria da Saúde;"Aquisição por dispensa, devido ao Plano de Contingência para Pandemia do Corona Vírus; HOSPITAL GERAL DE TAIPAS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16273
4153951;SES-PRC-2020/16276;SES;Secretaria da Saúde;"Aquisição por dispensa, devido ao Plano de Contingência para Pandemia do Corona Vírus; HOSPITAL GERAL DE TAIPAS;";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16276
4159980;SES-PRC-2020/16330;SES;Secretaria da Saúde;"AQUISIÇÃO DE MATERIAIS PARA A ASSISTÊNCIA PARA O COVID - 19 (CORONA VÍRUS) PEDIDO 7828; UTI ADULTO/PEDIÁTRICA/NEONATAL E CENTRO CIRÚRGICO; HGA/SC - 0038/2020.";Gestão de Bens Materiais e Patrimoniais: Processo de aquisição de material de consumo;SES;PRC;2020;16330
